.070296290,49
.648165865,70
1.067138346,72
1.484966409,71
1.905255663,70
2.327789687,70
2.734351931,70
3.151847056,70
3.566513294,70
4.006079957,70
4.525366040,70
4.995997938,70
5.418097381,71
