.057112157,48
.648182119,68
1.079461567,77
1.463191803,74
1.852865950,71
2.274278051,72
2.662297928,71
3.054515631,70
3.486349832,70
4.126689399,69
4.527123257,70
4.929700985,69
5.331824913,70
5.833210391,70
6.211415731,77
6.687685975,70
7.061548103,70
7.442459587,70
7.822744315,77
8.194013956,71
8.585418895,70
8.990382212,70
9.409070351,71
9.884303795,70
10.394144574,70
10.870158646,70
