.068102795,48
.655106585,55
1.079538888,70
1.503714355,71
1.918192353,75
2.334171192,70
2.753946350,70
3.163045013,70
3.684574999,70
4.213787449,71
4.731844058,70
5.185394452,70
5.610450569,70
